時間,買價,賣價,成交價,漲跌,分量(張),累計量(張)
12:37:10,521.00,522.00,522.00,-16.00,1,19016
12:37:04,521.00,522.00,522.00,-16.00,1,19015
12:37:04,521.00,522.00,522.00,-16.00,1,19014
12:37:03,521.00,522.00,521.00,-17.00,1,19013
12:37:02,521.00,522.00,522.00,-16.00,1,19012
12:37:01,521.00,522.00,522.00,-16.00,1,19011
12:36:58,521.00,522.00,522.00,-16.00,1,19010
12:36:55,521.00,522.00,522.00,-16.00,1,19009
12:36:49,521.00,522.00,522.00,-16.00,1,19008
12:36:48,521.00,522.00,521.00,-17.00,1,19007
12:36:48,521.00,522.00,521.00,-17.00,1,19006
12:36:40,521.00,522.00,522.00,-16.00,1,19005
12:36:35,521.00,522.00,522.00,-16.00,1,19004
12:36:33,521.00,522.00,521.00,-17.00,1,19003
12:36:30,521.00,522.00,521.00,-17.00,7,19002
12:36:29,521.00,522.00,521.00,-17.00,1,18995
12:36:22,521.00,522.00,521.00,-17.00,1,18994
12:36:17,521.00,522.00,522.00,-16.00,1,18993
12:36:15,521.00,522.00,521.00,-17.00,1,18992
12:36:10,521.00,522.00,522.00,-16.00,1,18991
12:36:10,521.00,522.00,522.00,-16.00,1,18990
12:36:09,521.00,522.00,521.00,-17.00,1,18989
12:36:08,521.00,522.00,521.00,-17.00,1,18988
12:36:03,521.00,522.00,521.00,-17.00,1,18987
12:36:02,521.00,522.00,521.00,-17.00,1,18986
12:36:01,521.00,522.00,522.00,-16.00,1,18985
12:36:00,521.00,522.00,522.00,-16.00,1,18984
12:35:56,521.00,522.00,521.00,-17.00,1,18983
12:35:45,521.00,522.00,522.00,-16.00,1,18982
12:35:42,521.00,522.00,521.00,-17.00,1,18981
12:35:36,521.00,522.00,522.00,-16.00,2,18980
12:35:36,521.00,522.00,522.00,-16.00,1,18978
12:35:33,521.00,522.00,521.00,-17.00,1,18977
12:35:30,521.00,522.00,521.00,-17.00,1,18976
12:35:25,521.00,522.00,522.00,-16.00,1,18975
12:35:20,521.00,522.00,521.00,-17.00,1,18974
12:35:18,521.00,522.00,521.00,-17.00,1,18973
12:35:17,521.00,522.00,522.00,-16.00,1,18972
12:35:15,521.00,522.00,521.00,-17.00,1,18971
12:35:14,521.00,522.00,522.00,-16.00,2,18970
12:35:12,521.00,522.00,521.00,-17.00,8,18968
12:35:03,521.00,522.00,521.00,-17.00,1,18960
12:35:03,521.00,522.00,521.00,-17.00,1,18959
12:35:00,521.00,522.00,522.00,-16.00,1,18958
12:34:59,521.00,522.00,522.00,-16.00,1,18957
12:34:58,521.00,522.00,522.00,-16.00,1,18956
12:34:53,521.00,522.00,522.00,-16.00,2,18955
12:34:52,521.00,522.00,522.00,-16.00,1,18953
12:34:48,521.00,522.00,521.00,-17.00,1,18952
12:34:37,521.00,522.00,522.00,-16.00,1,18951
12:34:35,521.00,522.00,521.00,-17.00,1,18950
12:34:33,521.00,522.00,522.00,-16.00,1,18949
12:34:23,521.00,522.00,521.00,-17.00,1,18948
12:34:23,521.00,522.00,522.00,-16.00,1,18947
12:34:19,521.00,522.00,522.00,-16.00,2,18946
12:34:10,521.00,522.00,521.00,-17.00,1,18944
12:34:10,521.00,522.00,522.00,-16.00,1,18943
12:34:09,521.00,522.00,521.00,-17.00,1,18942
12:34:04,521.00,522.00,521.00,-17.00,1,18941
12:34:03,521.00,522.00,521.00,-17.00,1,18940
12:33:59,521.00,522.00,521.00,-17.00,1,18939
12:33:56,521.00,522.00,521.00,-17.00,1,18938
12:33:43,521.00,522.00,521.00,-17.00,1,18937
12:33:35,521.00,522.00,522.00,-16.00,1,18936
12:33:34,521.00,522.00,522.00,-16.00,1,18935
12:33:32,521.00,522.00,521.00,-17.00,1,18934
12:33:31,521.00,522.00,522.00,-16.00,1,18933
12:33:28,521.00,522.00,522.00,-16.00,3,18932
12:33:27,521.00,522.00,522.00,-16.00,1,18929
12:33:17,521.00,522.00,521.00,-17.00,1,18928
12:33:14,521.00,522.00,522.00,-16.00,1,18927
12:33:07,521.00,522.00,521.00,-17.00,1,18926
12:33:04,521.00,522.00,522.00,-16.00,1,18925
12:32:58,521.00,522.00,521.00,-17.00,2,18924
12:32:55,521.00,522.00,522.00,-16.00,2,18922
12:32:55,521.00,522.00,522.00,-16.00,1,18920
12:32:52,521.00,522.00,521.00,-17.00,2,18919
12:32:51,521.00,522.00,521.00,-17.00,1,18917
12:32:39,521.00,522.00,522.00,-16.00,1,18916
12:32:38,521.00,522.00,521.00,-17.00,1,18915
12:32:32,521.00,522.00,521.00,-17.00,1,18914
12:32:30,521.00,522.00,521.00,-17.00,6,18913
12:32:27,521.00,522.00,522.00,-16.00,1,18907
12:32:25,521.00,522.00,522.00,-16.00,1,18906
12:32:24,521.00,522.00,521.00,-17.00,1,18905
12:32:24,521.00,522.00,521.00,-17.00,1,18904
12:32:20,521.00,522.00,522.00,-16.00,1,18903
12:32:18,521.00,522.00,522.00,-16.00,1,18902
12:32:11,521.00,522.00,521.00,-17.00,1,18901
12:32:01,521.00,522.00,522.00,-16.00,1,18900
12:31:58,521.00,522.00,522.00,-16.00,1,18899
12:31:58,521.00,522.00,521.00,-17.00,1,18898
12:31:55,521.00,522.00,522.00,-16.00,1,18897
12:31:46,521.00,522.00,521.00,-17.00,1,18896
12:31:44,521.00,522.00,522.00,-16.00,1,18895
12:31:44,521.00,522.00,522.00,-16.00,10,18894
12:31:41,521.00,522.00,522.00,-16.00,1,18884
12:31:35,521.00,522.00,521.00,-17.00,1,18883
12:31:29,521.00,522.00,522.00,-16.00,1,18882
12:31:26,521.00,522.00,522.00,-16.00,3,18881
12:31:22,521.00,522.00,521.00,-17.00,1,18878
12:31:20,521.00,522.00,522.00,-16.00,1,18877
12:31:13,521.00,522.00,522.00,-16.00,1,18876
12:31:09,521.00,522.00,521.00,-17.00,1,18875
12:31:07,521.00,522.00,522.00,-16.00,1,18874
12:31:06,521.00,522.00,522.00,-16.00,1,18873
12:30:56,521.00,522.00,522.00,-16.00,1,18872
12:30:54,521.00,522.00,521.00,-17.00,1,18871
12:30:54,521.00,522.00,522.00,-16.00,1,18870
12:30:44,521.00,522.00,522.00,-16.00,1,18869
12:30:43,521.00,522.00,521.00,-17.00,1,18868
12:30:41,521.00,522.00,521.00,-17.00,1,18867
12:30:41,521.00,522.00,522.00,-16.00,1,18866
12:30:32,521.00,522.00,522.00,-16.00,1,18865
12:30:30,521.00,522.00,522.00,-16.00,1,18864
12:30:29,521.00,522.00,522.00,-16.00,1,18863
12:30:26,521.00,522.00,521.00,-17.00,1,18862
12:30:20,521.00,522.00,521.00,-17.00,1,18861
12:30:19,521.00,522.00,522.00,-16.00,1,18860
12:30:17,521.00,522.00,521.00,-17.00,1,18859
12:30:16,521.00,522.00,522.00,-16.00,1,18858
12:30:13,521.00,522.00,522.00,-16.00,6,18857
12:30:12,521.00,522.00,522.00,-16.00,1,18851
12:30:12,521.00,522.00,522.00,-16.00,1,18850
12:30:08,521.00,522.00,522.00,-16.00,1,18849
12:30:02,521.00,522.00,521.00,-17.00,1,18848
12:30:02,521.00,522.00,522.00,-16.00,1,18847
12:30:00,521.00,522.00,522.00,-16.00,1,18846
12:30:00,521.00,522.00,522.00,-16.00,1,18845
12:29:59,521.00,522.00,522.00,-16.00,5,18844
12:29:52,521.00,522.00,521.00,-17.00,1,18839
12:29:47,521.00,522.00,522.00,-16.00,1,18838
12:29:47,521.00,522.00,521.00,-17.00,1,18837
12:29:44,521.00,522.00,522.00,-16.00,1,18836
12:29:42,521.00,522.00,522.00,-16.00,1,18835
12:29:35,521.00,522.00,521.00,-17.00,1,18834
12:29:32,521.00,522.00,522.00,-16.00,1,18833
12:29:23,521.00,522.00,521.00,-17.00,1,18832
12:29:22,521.00,522.00,522.00,-16.00,1,18831
12:29:09,521.00,522.00,521.00,-17.00,1,18830
12:28:57,521.00,522.00,521.00,-17.00,1,18829
12:28:47,521.00,522.00,521.00,-17.00,1,18828
12:28:47,521.00,522.00,522.00,-16.00,1,18827
12:28:45,521.00,522.00,522.00,-16.00,2,18826
12:28:42,521.00,522.00,521.00,-17.00,1,18824
12:28:40,521.00,522.00,522.00,-16.00,1,18823
12:28:39,521.00,522.00,522.00,-16.00,1,18822
12:28:29,521.00,522.00,522.00,-16.00,3,18821
12:28:29,521.00,522.00,521.00,-17.00,1,18818
12:28:22,521.00,522.00,521.00,-17.00,1,18817
12:28:20,521.00,522.00,521.00,-17.00,1,18816
12:28:15,521.00,522.00,522.00,-16.00,1,18815
12:28:11,521.00,522.00,521.00,-17.00,2,18814
12:28:06,521.00,522.00,522.00,-16.00,1,18812
12:28:03,521.00,522.00,521.00,-17.00,1,18811
12:28:03,521.00,522.00,522.00,-16.00,1,18810
12:28:02,521.00,522.00,522.00,-16.00,1,18809
12:27:51,521.00,522.00,522.00,-16.00,1,18808
12:27:50,521.00,522.00,521.00,-17.00,1,18807
12:27:44,521.00,522.00,522.00,-16.00,1,18806
12:27:42,521.00,522.00,522.00,-16.00,1,18805
12:27:36,521.00,522.00,521.00,-17.00,1,18804
12:27:34,521.00,522.00,522.00,-16.00,1,18803
12:27:34,521.00,522.00,522.00,-16.00,2,18802
12:27:28,521.00,522.00,522.00,-16.00,2,18800
12:27:25,521.00,522.00,521.00,-17.00,1,18798
12:27:15,521.00,522.00,522.00,-16.00,1,18797
12:27:11,521.00,522.00,522.00,-16.00,1,18796
12:27:10,521.00,522.00,521.00,-17.00,1,18795
12:27:05,521.00,522.00,522.00,-16.00,10,18794
12:27:00,521.00,522.00,521.00,-17.00,1,18784
12:26:59,521.00,522.00,522.00,-16.00,1,18783
12:26:55,521.00,522.00,522.00,-16.00,1,18782
12:26:54,521.00,522.00,522.00,-16.00,1,18781
12:26:48,521.00,522.00,522.00,-16.00,1,18780
12:26:44,521.00,522.00,521.00,-17.00,1,18779
12:26:43,521.00,522.00,522.00,-16.00,1,18778
12:26:31,521.00,522.00,521.00,-17.00,1,18777
12:26:29,521.00,522.00,522.00,-16.00,1,18776
12:26:20,521.00,522.00,521.00,-17.00,1,18775
12:26:16,521.00,522.00,522.00,-16.00,1,18774
12:26:12,521.00,522.00,522.00,-16.00,1,18773
12:26:06,521.00,522.00,521.00,-17.00,1,18772
12:26:06,521.00,522.00,521.00,-17.00,1,18771
12:26:06,521.00,522.00,522.00,-16.00,1,18770
12:26:05,521.00,522.00,522.00,-16.00,1,18769
12:26:05,521.00,522.00,521.00,-17.00,4,18768
12:26:02,521.00,522.00,522.00,-16.00,1,18764
12:26:01,521.00,522.00,522.00,-16.00,1,18763
12:25:54,521.00,522.00,522.00,-16.00,1,18762
12:25:54,521.00,522.00,522.00,-16.00,1,18761
12:25:52,521.00,522.00,521.00,-17.00,1,18760
12:25:51,521.00,522.00,521.00,-17.00,1,18759
12:25:40,521.00,522.00,521.00,-17.00,1,18758
12:25:39,521.00,522.00,521.00,-17.00,1,18757
12:25:39,521.00,522.00,522.00,-16.00,1,18756
12:25:37,521.00,522.00,522.00,-16.00,1,18755
12:25:29,521.00,522.00,522.00,-16.00,1,18754
12:25:28,521.00,522.00,522.00,-16.00,1,18753
12:25:27,521.00,522.00,521.00,-17.00,1,18752
12:25:26,521.00,522.00,522.00,-16.00,1,18751
12:25:19,521.00,522.00,522.00,-16.00,2,18750
12:25:12,521.00,522.00,522.00,-16.00,1,18748
12:25:10,521.00,522.00,521.00,-17.00,1,18747
12:25:07,521.00,522.00,522.00,-16.00,1,18746
12:24:59,521.00,522.00,521.00,-17.00,1,18745
12:24:47,521.00,522.00,521.00,-17.00,1,18744
12:24:47,521.00,522.00,522.00,-16.00,1,18743
12:24:36,521.00,522.00,521.00,-17.00,1,18742
12:24:32,521.00,522.00,522.00,-16.00,1,18741
12:24:26,521.00,522.00,521.00,-17.00,2,18740
12:24:23,521.00,522.00,521.00,-17.00,1,18738
12:24:20,521.00,522.00,521.00,-17.00,2,18737
12:24:15,521.00,522.00,522.00,-16.00,1,18735
12:24:11,521.00,522.00,522.00,-16.00,1,18734
12:24:10,521.00,522.00,521.00,-17.00,1,18733
12:24:01,521.00,522.00,522.00,-16.00,1,18732
12:24:00,521.00,522.00,522.00,-16.00,1,18731
12:23:59,521.00,522.00,522.00,-16.00,1,18730
12:23:56,521.00,522.00,522.00,-16.00,1,18729
12:23:56,521.00,522.00,522.00,-16.00,1,18728
12:23:53,521.00,522.00,521.00,-17.00,1,18727
12:23:51,521.00,522.00,522.00,-16.00,1,18726
12:23:44,521.00,522.00,521.00,-17.00,2,18725
12:23:38,521.00,522.00,522.00,-16.00,1,18723
12:23:33,521.00,522.00,521.00,-17.00,1,18722
12:23:31,521.00,522.00,521.00,-17.00,1,18721
12:23:21,521.00,522.00,522.00,-16.00,1,18720
12:23:21,521.00,522.00,522.00,-16.00,2,18719
12:23:15,521.00,522.00,522.00,-16.00,3,18717
12:23:15,521.00,522.00,521.00,-17.00,2,18714
12:23:08,521.00,522.00,522.00,-16.00,1,18712
12:23:05,521.00,522.00,522.00,-16.00,1,18711
12:23:04,521.00,522.00,522.00,-16.00,1,18710
12:23:04,521.00,522.00,522.00,-16.00,1,18709
12:23:01,521.00,522.00,522.00,-16.00,1,18708
12:22:59,521.00,522.00,521.00,-17.00,3,18707
12:22:59,521.00,522.00,521.00,-17.00,1,18704
12:22:52,521.00,522.00,522.00,-16.00,1,18703
12:22:52,521.00,522.00,522.00,-16.00,1,18702
12:22:50,521.00,522.00,521.00,-17.00,2,18701
12:22:45,521.00,522.00,522.00,-16.00,1,18699
12:22:43,521.00,522.00,522.00,-16.00,1,18698
12:22:43,521.00,522.00,522.00,-16.00,1,18697
12:22:34,521.00,522.00,522.00,-16.00,1,18696
12:22:25,521.00,522.00,522.00,-16.00,1,18695
12:22:24,521.00,522.00,521.00,-17.00,2,18694
12:22:20,521.00,522.00,522.00,-16.00,2,18692
12:22:14,521.00,522.00,522.00,-16.00,1,18690
12:22:13,521.00,522.00,522.00,-16.00,1,18689
12:22:10,521.00,522.00,521.00,-17.00,3,18688
12:21:57,521.00,522.00,521.00,-17.00,2,18685
12:21:48,521.00,522.00,522.00,-16.00,1,18683
12:21:44,521.00,522.00,522.00,-16.00,1,18682
12:21:33,521.00,522.00,521.00,-17.00,2,18681
12:21:29,521.00,522.00,522.00,-16.00,1,18679
12:21:28,521.00,522.00,521.00,-17.00,1,18678
12:21:28,521.00,522.00,521.00,-17.00,1,18677
12:21:25,521.00,522.00,522.00,-16.00,1,18676
12:21:19,521.00,522.00,522.00,-16.00,1,18675
12:21:10,521.00,522.00,522.00,-16.00,1,18674
12:21:06,521.00,522.00,522.00,-16.00,1,18673
12:21:05,521.00,522.00,521.00,-17.00,1,18672
12:21:03,521.00,522.00,521.00,-17.00,2,18671
12:20:50,521.00,522.00,522.00,-16.00,1,18669
12:20:42,521.00,522.00,522.00,-16.00,1,18668
12:20:29,521.00,522.00,522.00,-16.00,1,18667
12:20:24,521.00,522.00,522.00,-16.00,1,18666
12:20:14,521.00,522.00,522.00,-16.00,1,18665
12:20:13,521.00,522.00,522.00,-16.00,1,18664
12:20:11,521.00,522.00,522.00,-16.00,1,18663
12:20:10,521.00,522.00,522.00,-16.00,1,18662
12:20:10,521.00,522.00,522.00,-16.00,1,18661
12:20:06,521.00,522.00,522.00,-16.00,1,18660
12:20:06,521.00,522.00,522.00,-16.00,1,18659
12:20:01,521.00,522.00,522.00,-16.00,1,18658
12:20:01,521.00,522.00,522.00,-16.00,2,18657
12:19:59,521.00,522.00,522.00,-16.00,1,18655
12:19:59,521.00,522.00,522.00,-16.00,1,18654
12:19:46,521.00,522.00,522.00,-16.00,3,18653
12:19:40,521.00,522.00,522.00,-16.00,1,18650
12:19:29,521.00,522.00,522.00,-16.00,1,18649
12:19:24,521.00,522.00,522.00,-16.00,1,18648
12:19:15,521.00,522.00,522.00,-16.00,2,18647
12:19:14,521.00,522.00,522.00,-16.00,1,18645
12:19:14,521.00,522.00,522.00,-16.00,1,18644
12:19:11,521.00,522.00,522.00,-16.00,1,18643
12:19:05,521.00,522.00,522.00,-16.00,1,18642
12:18:59,521.00,522.00,522.00,-16.00,1,18641
12:18:51,521.00,522.00,522.00,-16.00,1,18640
12:18:43,521.00,522.00,522.00,-16.00,1,18639
12:18:33,521.00,522.00,521.00,-17.00,1,18638
12:18:33,521.00,522.00,522.00,-16.00,1,18637
12:18:32,521.00,522.00,522.00,-16.00,1,18636
12:18:31,521.00,522.00,522.00,-16.00,1,18635
12:18:31,521.00,522.00,522.00,-16.00,1,18634
12:18:30,521.00,522.00,522.00,-16.00,1,18633
12:18:28,521.00,522.00,522.00,-16.00,1,18632
12:18:27,521.00,522.00,522.00,-16.00,1,18631
12:18:22,521.00,522.00,522.00,-16.00,1,18630
12:18:18,521.00,522.00,522.00,-16.00,1,18629
12:18:16,521.00,522.00,522.00,-16.00,1,18628
12:18:13,521.00,522.00,522.00,-16.00,1,18627
12:18:10,521.00,522.00,522.00,-16.00,1,18626
12:18:01,521.00,522.00,522.00,-16.00,1,18625
12:18:00,521.00,522.00,522.00,-16.00,1,18624
12:17:50,521.00,522.00,521.00,-17.00,1,18623
12:17:49,521.00,522.00,522.00,-16.00,10,18622
12:17:37,521.00,522.00,521.00,-17.00,1,18612
12:17:34,521.00,522.00,522.00,-16.00,1,18611
12:17:30,521.00,522.00,521.00,-17.00,1,18610
12:17:29,521.00,522.00,522.00,-16.00,1,18609
12:17:28,521.00,522.00,522.00,-16.00,1,18608
12:17:27,521.00,522.00,522.00,-16.00,1,18607
12:17:25,521.00,522.00,522.00,-16.00,1,18606
12:17:23,521.00,522.00,522.00,-16.00,1,18605
12:17:16,521.00,522.00,521.00,-17.00,1,18604
12:17:15,521.00,522.00,522.00,-16.00,2,18603
12:17:11,521.00,522.00,522.00,-16.00,1,18601
12:17:08,521.00,522.00,522.00,-16.00,1,18600
12:17:08,521.00,522.00,522.00,-16.00,1,18599
12:17:07,521.00,522.00,522.00,-16.00,3,18598
12:17:05,521.00,522.00,522.00,-16.00,1,18595
12:17:00,521.00,522.00,522.00,-16.00,1,18594
12:16:56,521.00,522.00,522.00,-16.00,1,18593
12:16:56,521.00,522.00,522.00,-16.00,1,18592
12:16:55,521.00,522.00,522.00,-16.00,1,18591
12:16:54,521.00,522.00,522.00,-16.00,1,18590
12:16:52,521.00,522.00,522.00,-16.00,1,18589
12:16:49,521.00,522.00,522.00,-16.00,4,18588
12:16:47,521.00,522.00,522.00,-16.00,2,18584
12:16:40,521.00,522.00,522.00,-16.00,100,18582
12:16:39,521.00,522.00,522.00,-16.00,1,18482
12:16:34,521.00,522.00,522.00,-16.00,2,18481
12:16:33,521.00,522.00,521.00,-17.00,1,18479
12:16:31,521.00,522.00,522.00,-16.00,1,18478
12:16:31,521.00,522.00,522.00,-16.00,1,18477
12:16:26,521.00,522.00,522.00,-16.00,2,18476
12:16:21,521.00,522.00,522.00,-16.00,1,18474
12:16:20,521.00,522.00,522.00,-16.00,2,18473
12:16:14,521.00,522.00,522.00,-16.00,1,18471
12:16:10,521.00,522.00,522.00,-16.00,1,18470
12:16:02,521.00,522.00,522.00,-16.00,1,18469
12:15:57,521.00,522.00,522.00,-16.00,1,18468
12:15:56,521.00,522.00,522.00,-16.00,1,18467
12:15:54,521.00,522.00,522.00,-16.00,1,18466
12:15:30,521.00,522.00,522.00,-16.00,1,18465
12:15:27,521.00,522.00,522.00,-16.00,2,18464
12:15:07,521.00,522.00,522.00,-16.00,1,18462
12:15:05,521.00,522.00,522.00,-16.00,1,18461
12:15:01,521.00,522.00,522.00,-16.00,2,18460
12:14:59,521.00,522.00,522.00,-16.00,1,18458
12:14:48,521.00,522.00,522.00,-16.00,1,18457
12:14:44,521.00,522.00,522.00,-16.00,1,18456
12:14:40,521.00,522.00,521.00,-17.00,1,18455
12:14:39,521.00,522.00,522.00,-16.00,1,18454
12:14:39,521.00,522.00,522.00,-16.00,1,18453
12:14:30,521.00,522.00,522.00,-16.00,1,18452
12:14:27,521.00,522.00,521.00,-17.00,2,18451
12:14:26,521.00,522.00,522.00,-16.00,1,18449
12:14:17,521.00,522.00,522.00,-16.00,1,18448
12:14:12,521.00,522.00,521.00,-17.00,1,18447
12:14:12,521.00,522.00,522.00,-16.00,1,18446
12:14:12,521.00,522.00,522.00,-16.00,1,18445
12:14:11,521.00,522.00,522.00,-16.00,1,18444
12:14:04,521.00,522.00,522.00,-16.00,1,18443
12:13:58,521.00,522.00,522.00,-16.00,1,18442
12:13:55,521.00,522.00,522.00,-16.00,1,18441
12:13:44,521.00,522.00,522.00,-16.00,1,18440
12:13:44,521.00,522.00,522.00,-16.00,1,18439
12:13:37,521.00,522.00,522.00,-16.00,1,18438
12:13:31,521.00,522.00,522.00,-16.00,1,18437
12:13:21,521.00,522.00,522.00,-16.00,1,18436
12:13:09,521.00,522.00,522.00,-16.00,1,18435
12:13:04,521.00,522.00,521.00,-17.00,1,18434
12:12:54,521.00,522.00,522.00,-16.00,1,18433
12:12:47,521.00,522.00,521.00,-17.00,2,18432
12:12:45,521.00,522.00,522.00,-16.00,1,18430
12:12:44,521.00,522.00,522.00,-16.00,1,18429
12:12:44,521.00,522.00,522.00,-16.00,2,18428
12:12:36,521.00,522.00,522.00,-16.00,1,18426
12:12:36,521.00,522.00,521.00,-17.00,1,18425
12:12:25,521.00,522.00,522.00,-16.00,1,18424
12:12:20,521.00,522.00,522.00,-16.00,1,18423
12:12:12,521.00,522.00,522.00,-16.00,1,18422
12:12:03,521.00,522.00,522.00,-16.00,1,18421
12:12:01,521.00,522.00,521.00,-17.00,1,18420
12:12:00,521.00,522.00,522.00,-16.00,1,18419
12:11:47,521.00,522.00,522.00,-16.00,1,18418
12:11:43,521.00,522.00,522.00,-16.00,3,18417
12:11:42,521.00,522.00,522.00,-16.00,1,18414
12:11:40,521.00,522.00,522.00,-16.00,2,18413
12:11:31,521.00,522.00,522.00,-16.00,1,18411
12:11:22,521.00,522.00,522.00,-16.00,1,18410
12:11:21,521.00,522.00,521.00,-17.00,1,18409
12:11:17,521.00,522.00,522.00,-16.00,1,18408
12:11:16,521.00,522.00,521.00,-17.00,2,18407
12:11:10,521.00,522.00,522.00,-16.00,2,18405
12:11:06,521.00,522.00,522.00,-16.00,1,18403
12:10:58,521.00,522.00,522.00,-16.00,1,18402
12:10:56,521.00,522.00,521.00,-17.00,2,18401
12:10:52,521.00,522.00,522.00,-16.00,1,18399
12:10:51,521.00,522.00,521.00,-17.00,3,18398
12:10:51,521.00,522.00,521.00,-17.00,1,18395
12:10:51,521.00,522.00,521.00,-17.00,1,18394
12:10:51,521.00,522.00,521.00,-17.00,1,18393
12:10:50,521.00,522.00,522.00,-16.00,1,18392
12:10:44,521.00,522.00,522.00,-16.00,1,18391
12:10:42,521.00,522.00,522.00,-16.00,1,18390
12:10:39,521.00,522.00,522.00,-16.00,1,18389
12:10:35,521.00,522.00,521.00,-17.00,1,18388
12:10:24,521.00,522.00,522.00,-16.00,1,18387
12:10:23,521.00,522.00,522.00,-16.00,1,18386
12:10:22,521.00,522.00,521.00,-17.00,2,18385
12:10:21,521.00,522.00,522.00,-16.00,1,18383
12:10:14,521.00,522.00,522.00,-16.00,2,18382
12:10:06,521.00,522.00,522.00,-16.00,1,18380
12:10:02,521.00,522.00,521.00,-17.00,2,18379
12:10:01,521.00,522.00,522.00,-16.00,1,18377
12:09:40,521.00,522.00,522.00,-16.00,1,18376
12:09:39,521.00,522.00,522.00,-16.00,1,18375
12:09:33,521.00,522.00,522.00,-16.00,1,18374
12:09:30,521.00,522.00,521.00,-17.00,2,18373
12:09:29,521.00,522.00,522.00,-16.00,1,18371
12:09:10,521.00,522.00,522.00,-16.00,1,18370
12:09:10,521.00,522.00,521.00,-17.00,2,18369
12:09:08,521.00,522.00,522.00,-16.00,1,18367
12:09:00,521.00,522.00,522.00,-16.00,1,18366
12:08:56,521.00,522.00,522.00,-16.00,1,18365
12:08:56,521.00,522.00,522.00,-16.00,1,18364
12:08:52,521.00,522.00,521.00,-17.00,1,18363
12:08:50,521.00,522.00,522.00,-16.00,1,18362
12:08:38,521.00,522.00,521.00,-17.00,2,18361
12:08:33,521.00,522.00,522.00,-16.00,1,18359
12:08:25,521.00,522.00,522.00,-16.00,1,18358
12:08:24,521.00,522.00,521.00,-17.00,5,18357
12:08:21,521.00,522.00,521.00,-17.00,10,18352
12:08:18,521.00,522.00,521.00,-17.00,2,18342
12:08:16,521.00,522.00,522.00,-16.00,1,18340
12:08:11,521.00,522.00,521.00,-17.00,1,18339
12:08:10,521.00,522.00,522.00,-16.00,1,18338
12:07:48,521.00,522.00,521.00,-17.00,1,18337
12:07:45,521.00,522.00,521.00,-17.00,2,18336
12:07:31,521.00,522.00,522.00,-16.00,2,18334
12:07:25,521.00,522.00,521.00,-17.00,2,18332
12:07:17,521.00,522.00,522.00,-16.00,1,18330
12:07:06,521.00,522.00,522.00,-16.00,1,18329
12:07:01,521.00,522.00,521.00,-17.00,4,18328
12:06:52,521.00,522.00,521.00,-17.00,2,18324
12:06:48,521.00,522.00,522.00,-16.00,1,18322
12:06:43,521.00,522.00,521.00,-17.00,1,18321
12:06:32,521.00,522.00,521.00,-17.00,2,18320
12:06:25,521.00,522.00,522.00,-16.00,1,18318
12:06:22,521.00,522.00,522.00,-16.00,1,18317
12:06:19,521.00,522.00,522.00,-16.00,1,18316
12:06:15,521.00,522.00,522.00,-16.00,1,18315
12:06:07,521.00,522.00,522.00,-16.00,1,18314
12:06:03,521.00,522.00,521.00,-17.00,1,18313
12:06:03,521.00,522.00,521.00,-17.00,1,18312
12:06:01,521.00,522.00,522.00,-16.00,1,18311
12:06:00,521.00,522.00,521.00,-17.00,1,18310
12:06:00,521.00,522.00,521.00,-17.00,2,18309
12:05:54,521.00,522.00,522.00,-16.00,1,18307
12:05:53,521.00,522.00,521.00,-17.00,1,18306
12:05:50,521.00,522.00,522.00,-16.00,1,18305
12:05:43,521.00,522.00,522.00,-16.00,1,18304
12:05:41,521.00,522.00,522.00,-16.00,1,18303
12:05:41,521.00,522.00,522.00,-16.00,1,18302
12:05:40,521.00,522.00,521.00,-17.00,2,18301
12:05:30,521.00,522.00,522.00,-16.00,1,18299
12:05:27,521.00,522.00,522.00,-16.00,1,18298
12:05:27,521.00,522.00,522.00,-16.00,1,18297
12:05:23,521.00,522.00,522.00,-16.00,1,18296
12:05:11,521.00,522.00,522.00,-16.00,2,18295
12:05:08,521.00,522.00,521.00,-17.00,2,18293
12:05:04,521.00,522.00,522.00,-16.00,1,18291
12:05:03,521.00,522.00,521.00,-17.00,1,18290
12:04:54,521.00,522.00,522.00,-16.00,1,18289
12:04:50,521.00,522.00,521.00,-17.00,1,18288
12:04:48,521.00,522.00,521.00,-17.00,2,18287
